ROYAL CLINIC,MURAMIRA GEOFREY,DR VENANSIO BYAMUKAMA,,,,,MPIGI,TOWN COUNCIL,,MPIGI
ROYAL HEALTH CARE,BUKENYA HENRY,DR MUHUMUZA HERBERT,"260,BLOCK 189N MUBIRU",,NAMA,MUKONO,,,,
ROYAL HEALTH CARE CLINIC & MATERN. HOME,MBABAZI B. WILLIAM,DR MBABAZI B. WILLIAM,,,,,BWEYOGERERE,KIIRA,KIIRA,WAKISO
ROYAL HILL CROSS CLINIC,CHILDREN AID INTERNATIONAL,DR KYOBE HENRY SAUL,,,,,KANSANGA,MAKINDYE,,KAMPALA
ROYAL MEDICAL CENTRE,AJUNA PATRICK,DR MUSINGUZI RICHARD,KAWEMPE,,KAWEMPE,KAMPALA,,,,
ROYAL MEDICAL CENTRE,KAYONDO BAGENDA J.E.S,DR KAYINDO BEGENDA J.E.S,MUKONO,,MUKONO,MUKONO,,,,
ROYAL MEDICAL CENTRE,MUGISHA NOLEB,DR MUGISHA NOLEB,"99,KASUBI TOMB RD",,RUBAGA,KAMPALA,,,,
ROYAL MEDICAL CENTRE,OKIRU PETER AND LUKANGA CHARLES KIMERA,DR KIMERA CHARLES,"10,KAHINJU ROAD",,FORT PORTAL MUNICIPALITY,KABAROLE,,,,
ROYAL MEDICAL CLINIC,OYANG WILLIAM,DR OYANG WILLIAM,MITYANA,,MITYANA TOWN COUNCIL,MITYANA,,,,
ROYAL MEDICAL CLINIC MBIZINYA,SSEMWANGA EDWARD,DR KASULE NAMUGGA HAFISA,NANSANA,,NABWERU SOUTH,WAKISO,,,,
ROYAL MEDICAL SERVICE CENTRE,ROYAL MEDICAL SERVICES LTD,DR MUSINGUZI ELLY,,,,,BUSIIKA TRADING CENTRE,KALAGALA,LUWERO,LUWERO
ROYAL MEDICAL SERVICES,SOPHIA MUSIITWA,DR LUBUULWA EDWARD G.E.S,ADYEL,LIRA,LIRA,LIRA,,,,
ROYAL VAN ZANTEN CLINIC,IAN CLARKE,DR SSEKITOLEKO ANDREW,,,,,MBIZINYA,BUWAMA,,MPIGI
RUBABO MEDICAL CENTRE,MUSIIMIRE ALEXANDRA,DR MUGWANYA EDWARD,,,,,SEGUKU,MAKINDYE,KYADONDO,WAKISO
RUBAGA HOSPITAL,UCMB,DR KIBUUKA PETER,,,,,ABAYITA ABABIRI,,BUSIRO,MPIGI
RUBANDA HEALTH CENTRE,UCMB,DHO,,,,,MAWWA,NAKISUNGA,KYAGWE,MUKONO
RUBARE CATHOLIC COMMUNITY HEALTH CENTRE II,CATHOLIC CHURCH,DHO,,,,,KEBISONI,KEBISONI,RUBABO,RUKUNGIRI
RUBARE PEOPLES CLINIC,BYARUGABA MERDARD,MUHWEZI EDSON,LUBAGA HILL,,LUBAGA,KAMPALA,,,,
RUBAYA C.O.U.H/C II,UPMB,DHO KABALE,,,,,NYARUHANGA,IKUMBA,RUBANDA,KABALE
RUBIRA SOLIDALE HEALTH CENTRE II,UCMB,DR RUHEMURANA BEN,,,,,KATENGA,RUHINDA,MITOOMA,MITOOMA
RUBONA MEDICAL CENTRE,KULE WILFRED,DR MUHINDI JOY,MARKET STREET,RUBARE,NTUNGAMO,NTUNGAMO,,,,
RUBONA NURSING HOME,PRO HOMINE DENTAL MEDICAL CLINIC,DR TUSIIME CHARLES,,,,,BWENKORONGO,BUTANDA,NDORWE WEST,KABALE
RUGARAMA HOSPITAL,UPMB,DR ARINAITWE GILBERT MATEEKA,,,,,KATOKYE-RUBIRA,KYANAMIRA,NDORWA,KABALE
RUGAZI MISSION HEALTH CENTRE II,UCMB,DHO,,,,,,KISOMORO,BUNYANGABO,KABAROLE
RUGENDABARA FOUNDATION FOR HEALTH,RUGENDABARA FOUNDATION FOR HLTH & RURAL,DR BEHAKANIRA HILLARY,RUBONA,,RUBONA T/C,KABAROLE,,,,
RUHARO MISSION HOSPITAL,UPMB,DHO,RUGARAMA HILL,LOWER RUGONGI,NORTH,KABALE,,,,
RUHIJA C.O.U. HEALTH CENTRE II,UPMB,DHO KABALE,,,,,RUGAZI,RYERU,BUNYARUGURU,RUBIRIZI
RUHIJA HEALTH UNIT,UCMB,DR MUHUNDE ANANIA,,,,,NYAKASANGA,,TOWN COUNCIL,KASESE
RUN DENTAL CLINIC,REACHING UNREACHED DENTAL NEEDS,DR LEMATIA AGNES,FORT PORTAL RD,RUHARO,KAMUKUZI,MBARARA,,,,
"RURAL CENTER FOR COMMUNITY HEALTH,OBALANGA",PROF. OTIM MARCEL ANDREW,PROF. OTIM MARCEL ANDREW,,,,,RUHIJA,MUKO,RUBANDA,KABALE
"RURAL HEALTH CARE, IBANDA",POSTERITY CONSULT LIMITED,DR NKANIKA MOSES,,,,,NKUKURU,NKUMBA,RUBANDA,KABALE
RUSAKA MEDICAL CLINIC,ALLY B. KAMWAKA,DR TIBEIHAHO HECTOR,"PLOT 4, JOHNSTONE STREET",,CENTRAL,KAMPALA,,,,
RUSHAKA C.O.U.H/C II,UPMB,DHO KANUNGU,"BLOCK2,13,14,15,OBALANGA",,OBALANGA,AMURIA,,,,
RUSHERE COMMUNITY HOSPITAL,RUSHERE COMMUNITY HOSPITAL,DR KAFUREKA BONITTA PRISCILLA,,,,,IREME TC,BISHESHE,,IBANDA
RUSHESHE HEALTH CENTRE III,KAMUGISHA MARY,DR MAZZI MICHEAL,"464,SUZANA RD NAKULABYE",,RUBAGA,KAMPALA,,,,
RUSHOROZA HEALTH CENTRE,UCMB,DHO,,,,,RUSHAKA,NYAMIRAMA,KINKIIZI WEST,KANUNGU
RUTA MEDICAL CENTRE,WANZIZA GERALD,DR WANZIZA GERALD,14 & 69 RUSHERE TRADING CE,,KENSHUNGA,KIRUHURA,,,,
RUTAKA HEALTH CENTRE III,UPMB,DHO,RUSHESHE,BUHUNGA,BUHUNGA,RUKUNGIRI,,,,
RUTH GAYLORD HOSPITAL MAGANJO,HOPE MEDICAL CLINICS UGANDA LIMITED,DR NABAWANUKA ASSUMPTA,,,,,RUSHOROZA,KABALE MUNICIPALITY,KABALE MUNICIPALITY,KABALE
RUTH MEDICAL CENTRE,NASSAAZI RUTH,DR SSEBADDUKA PETER,ELDIN RD,,MUNICIPALITY,MASAKA,,,,
RUTOOMA HEALTH CENTRE,UCMB,DHO,,,,,GACACA,KIRUNDO,BUFUMBIRA,KISORO
RUTORO HEALTH CENTRE,SDA,DR MANUEL ISAGANI L.,MAGANJO,,NABWERU,WAKISO,,,,
RUTOTO DISPENSARY,SOUTH WESTERN UGANDA MISSION,DR MWANJE JOSEPH,SALAAMA,,MAKINDYE,KAMPALA,,,,
RUTOTO HEALTH CENTRE,SDA,DR BEKUNDA BEKKY,,,,,RUTOOMA,BUHUNGA,BUJUMBURA,RUKUNGIRI
RWABUKOBA C.O.U. HEALTH CENTRE II,UPMB,DR BAGUMA JOSEPH,,,,,,RYERU,BUNYARUGURU,BUSHENYI
RWABUKOBA HEALTH CENTRE,RWABUKOBA C.O.U,DHO RUKUNGIRI,,,,,RUTOTO,BUNYARUGURU,,RUBIRIZI
RWAHI MEDICAL CENTRE,ABESIGA LENARD,DR ABESIGA LENARD,,,,,RUTOTO,RYERU,BUNYARUGURU,BUSHENYI
RWAKIGAJU H/C II,UPMB,DHO RUKUNGIRI,,,,,RWABUKOBA,RUHINDA,RUHINDA,RUKUNGIRI
RWAKIRUNGURA C.O.U HEALTH CENTRE II,RWAKIRUNGURA C.O.U PARISH,DHO RUKUNGIRI,,,,,RUHINDA,RWABUKOBA,,RUKUNGIRI
RWANA DOCTORS' CLINIC,BAVEEWO STEVEN,DR BAVEEWO STEVEN,TRADING CENTRE,,KAYONZA,NTUNGAMO,,,,
RWANYENA HEALTH CENTRE II,UCMB,DHO,,,,,RWAKIGAJU,BUGANGARI,RUKUNGIRI,RUKUNGIRI
RWEBISENGO HEALTH PROMOTION CENTRE,RWINKESHA WILBERFORCE,DHO,,,,,NYARURAARA,BUYANJA,,RUKUNGIRI
RWENGIRI HEALTH CENTRE III,UCMB,DHO,,,,,KITEEZI,NANGABO,KYADONDO,WAKISO
RWENKOBWA MATERNITY DISPENSARY UNIT,ANTHONY K MBONYE,DR ANTHONY K MBONYE,,,,,RWANYENA,RUBAYA,NDORWA,KABALE
RWENTUHA MEDICAL CLINIC,NANKINGA AIDAH,DR NANKINGA AIDAH,,,,,RWEBISENGO T/C,RWEBISENGO,NTOROKO,BUNDIBUGYO
RWENZORI COMMUNITY HEALTH CENTRE,BASEKA YUSUF,DR BASEKA YUSUF,,,,,RWENGIRI,BUGANGARI,RUJUMBURA,RUKUNGIRI
RWENZORI MEDICAL CARE,BISOGHO MUGHUSU EZEKIEL,DR MUHUMUZA SIMON,,,,,RWENKOBA,ISHONGORORO,IBANDA,IBANDA
RWERERE C.O.U. HEALTH UNIT,UPMB,DR ELIAS RUTAHIGWA,,,,,RWENTUHA TC,KYEIZOOBA,IGARA,BUSHENYI
RWESANDE HEALTH CENTRE IV,SOUTH RWENZORI DIOCESE,DHO,"7, KAISIGA ROAD",,KASESE,KASESE,,,,
RWESHAMA HEALTH CENTRE,RWAMAGAYA PARISH,DHO RUKUNGIRI,BWAMBA RD,,MUNICIPALITY,KABAROLE,,,,
RWIBALE HEALTH CENTRE III,BANYATEREZA SISTERS,DHO,,,,,RWERERE,NYAKAGYEME,,RUKUNGIRI
RWIMI DISPENSARY & LAB SERVICES,BATSIKANA VENNIE,DR BATSIKANA VENNIE,,,,,KYABARUNGIRA,KYABARUNGIRA,,KASESE
RWOT ACANGI CLINIC,OKELLO ALEX,DR ODONG PATRICK,,,,,RWESHAMA,RUHINDA,,RUKUNGIRI
RWOT TELO YOO CLINIC,LAYOO ALEX CELESTINO,DR LAYOO ALEX CELESTINO,,,,,RWIBALE,KIHURA,KYAKA,KYENJOJO
S & J GENERAL CLINIC,SSERUWAGI JOHNSON,DR JOMBWE JOHASHAPHAT,,,,,RWIMI,RWIMI,BUNYANGABU,KABAROLE
S D M MEDICAL CENTRE,SHREE SANATAN DHARMA MANDAL,DR BACHUMBHAI M. SUTHAR,JUBA RD,,,LIRA,,,,
S M J CLINIC,MUWANGA SARAH GRACE,DR MICHAEL MUWONGE LUKOMA,PATONGO,,AGAGO TOWN COUNCIL,AGAGO,,,,
S M S MEDICAL CENTRE,NANKABIRWA MARIAM,DR NABANGI CHARLES,NANSANA TRADING CENTRE,,NABWERU SOUTH,WAKISO,,,,
S.M.K MEDICAL CENTRE,"MUKOOZA JIMMY,SERUGO VINCENT,KADAAGA H.",DR SSEMMONDO EMMANUEL,"8,SNAY BIN STREET,NAKASERO",NAKASERO,CENTRAL,KAMPALA,,,,
S.N HEALTH CLINIC,NAKIWALA SLYVIA,DR DDAMULIRA ADAM,,,,,BWEYOGERE,KIRA,KYADONDO,WAKISO
SACRED HEART CLINIC,DR NAKACHWA IRENE CHRISTINE,DR NAKACHWA IRENE CHRISTINE,,,,,KISINGIRI.BUNAMWAYA,MAKINDYE,SABAGABO,WAKISO
SAFE CARE,OKILLAN JAMES,DR KAZIBWE FRANCIS,MULAGO HILL RD,KAFEERO,KAWEMPE,KAMPALA,,,,
SAFE CARE CLINIC,IKKOKO GEORGE WILLIAM,DR MUGABI DAVID,,,,,NALUVULE,BUSIRO,,WAKISO
SAFE CARE CLINIC,KIGOZI WILSON,DR SSENTEZA EDWARD,CATHEDRAL ROAD,,NYENDO/SSENYANGE,MASAKA,,,,
SAFE CARE CLINIC,MUYINDIKE WINNIE,DR MUYINDIKE WINNIE,KISUGU SOUTH B,,MAKINDYE,KAMPALA,,,,
SAFE CARE CLINIC,TUHIRIRWE FRED,DR TUHIRIRWE FRED,,,,,MASAJJA,MAKINDYE,,WAKISO
SAFE CARE CLINIC,WANDYAKO SIMON PETER,DR AACA OKUI LILIAN,,,,,,,,
SAFE CARE MEDICAL CENTRE,NAMUSOKE ALICE,DR NAGGIRINYA BERNA,"19,MACKAN STREET",MACKANSIGHN,KAMUKUZI,MBARARA,,,,
"SAFE CLINIC, KABALE",MUTABAZI GIDEON,DR MUTABAZI GIDEON,ELGIN RD,BAATA CELL,KATWEBUTEGO,MASAKA,,,,
SAFE GUARD NURSING HOME,ISEMBATYA GRACE,DR MANGENI FRED,NSAMBYA,,MAKINDYE,KAMPALA,,,,
SAFEKA NURSING HOME,KANAABI SAMUEL ROGERS,DR KANAABI SAMUEL ROGERS,,,,,KINAAWA,NSANGI,,WAKISO
SAFELINE NURSING HOME,BAYOGERA VALENTINE,DR DAAKI GEORGE STEPHEN,NYERERE AVENUE,,CENTRAL,KABALE,,,,
SAFER MEDICAL CENTRE,KYAYI ROSE,DR SSEMUGENYI AUGUSTINE,NABISALU-KAYEMBA RD,NABISALU,MAKINDYE,KAMPALA,,,,
SAFEWAY CLINIC,JUBILEE ABWOLI JOHN,DR ABWOLI JUBILEE JOHN,SAKIBU RD,"WARD ""C""",KOOKI,LYANTONDE,,,,
SAFEWAY MEDICAL CENTRE,ONYANGO JAGIRE,DR ONYANGO JAGIRE,MAGANJO B,,NABWERU,WAKISO,,,,
SAIDINA ABUBAKAR ISLAMIC HOSPITAL,IMAU,DR KAGIMU MAYANJA MAGID,,,,,SEETA,GOMA,,MUKONO
SAIDINA ABUBAKAR NURSING HOME,IMAU,DR KAKEETO ANWAR,,,,,KIFAMBA ZONE,MAKINDYE,,KAMPALA
SAIDINAH CLINIC,SSEBIDO SWALLEH,DR KAFUKO SAMUEL PATRICK,"MAIN STREET, BUNDIBUGYO",,,BUNDIBUGYO,,,,
SAIL KALIRO CLINIC,ALAM GROUP,DR RATHOD GAVRABHAI KUNVARBHAI,,,,,WATTUBA,NANGABO,KYADONDO,WAKISO
SAKA HEALTH CLINIC,NANYUNJA JACKLINE,DR NANSIMBE JOSELYNE,"119,MUFUNYA RD, BAKULI",MULIRA ZONE,RUBAGA,KAMPALA,,,,
SALAAMA MEMORIAL MEDICAL CENTRE,KAGABO TWAHA M.,DR AHARIZIRA RWEZIGYE MUSA,,LULU,MUKONOTOWN COUNCIL,MUKONO,,,,
SALINI CONSTRUCTION CLINIC,SALINI CONSTRUCTION SPS UGANDA,DR MUGISA EMMANUEL,,,,,NAMUGONGO,KALIRO,,KALIRO
SALMA MEDICAL CENTRE,NYINDO SALMA,DR TIBAGAMBIRWA CRESCENT KELLY,WAKALIGA ROAD,,RUBAGA,KAMPALA,,,,
SALVETTI MEDICAL SERVICES,SALVETTI MEDICAL SERVICES,DR TABULE FRANK,WAKISO,,WAKISO,WAKISO,,,,
SAMAR CLINIC,KIZITO SARAH,NANSUBUGA FARIDAH,,,,,KIKUBAMUTWE,WAKITA,,MUKONO
SAMARITAN AMBULANCE COMMUNITY HLTH UNIT,SAMARITAN AMBULANCE HEALTH & DEV'NT ORG.,DR KYAKULAGA KAYEMBA MOSES,ZAANA,,MAKINDYE SABAGABO,WAKISO,,,,
SAMMAR GENERAL CLINIC,MARGARET NAMATOVU,DR F M LUBWAMA,MARKET LANE,,MOYO TOWN COUNCIL,MOYO,,,,
SAM'S MEDICAL CENTRE,SSEBOWA PAUL,SSEBOWA PAUL,MENGO KISENYI,MENGO,RUBAGA,KAMPALA,,,,
SANDSTONES ACADEMY OF CARDIOLOGY CLINIC,DR MONDO CHARLES KIIZA,DR MONDO CHARLES KIIZA,,,,,BUNAMWAYA,MUTUNDWE,MAKINDYE,WAKISO
SANGA HUMAN DIAGOSTIC CENTRE,TURYATEMBA JACKSON,DR KANYESIGYE JACKSON,,,,,KATWE RD,MAKINDYE,,KAMPALA
SANGO HEALTH CLINIC,NAMBOGO HARRIET,DR KASEWA DHKUSOKA SARAH,,,,,BULAMU VILLAGE,KASANGATI,NANGABO,WAKISO
SANTA BARBARA CLINIC,KIRYA STEPHEN KADAMBI,DR KIZITO DEO LUKYAMUZI,"PLOT 28,NAKASERO ROAD",,CENTRAL,KAMPALA,,,,
SANTA MARIA MEDICARE MITYANA,MUGAMBE F. PAUL,DR MUGAMBE PAUL F,,,,,SANGA TRADING CENTRE,SANGA,NYABASHOBI,KIRUHURA
SANTA VICTOR INTERNAL MEDICINE CONSULTATION CLINI,NAMULEMA TEDDY,DR NAMULEMA TEDDY,,,,,KAKIRI,,KAKIRI,WAKISO
SANTI-LUIGI DOCTOR'S CLINIC & DIAGNOSTIC,TABULE ABU SHIRAJH,DR TABULE ABU SHIRAJH,WABIGALO KAMPALA ROAD,,MITYANA TOWN COUNCIL,MITYANA,,,,
SANYU CHILDREN'S CLINIC,MPIMBAZA MWAMBARI ARTHUR,DR MPIMBAZA ARTHUR,"26-28, BAKUNGA GARDENS",,MITYANA TOWN COUNCIL,MITYANA,,,,
SANYU CLINIC,BYABANYAGI SANYU,DR BYABANYAGI SANYU,MANYAGWA B TRADING CENTER,,GAYAZA,WAKISO,,,,
SANYU CLINIC,NAMPIJJA CLAIRE,DR MURAMUZI BANGIZI EMMY,KYEBANDO,,KAWEMPE,KAMPALA,,,,
SANYU CLINIC,WATOTO CHILDCARE MINISTRIES,DR KALANZI JOSEPH KAJUBI,BUKOTO,,NAKAWA,KAMPALA,,,,
SANYU COMMUNITY HEALTH CENTRE,MASEREKA KIZZA,DR NALWOGA LILLIAN,,,,,RWIMI TRADING CENTRE,RWIMI,,KABAROLE
SANYU DOCTOR'S CLINIC BULAGA,THE ARINAITWES,DR ARINAITWE EMMANUEL,NSAMBYA CENTRAL,,MAKINDYE,KAMPALA,,,,
SANYU INTEGRATED HEALTH SERVICES,KIYUBA IVAN,DR KIYUBA IVAN,BULAGA,,BBIRA,WAKISO,,,,
SANYU MEDICAL CENTRE,KISAMBA HERBERT,DR KISAMBA HERBERT,MASAKA RD,KYADONDO,RUBAGA,KAMPALA,,,,
SANYU MEDICAL CENTRE,LUMU RICHARD,DR NIWAGABA JOHN B,WAKISO,,WAKISO,WAKISO,,,,
"SANYU MEDICAL CLINIC AND LAB, SIRONKO",MPOZA JOSEPH,DR MPOZA JOSEPH,KALISIZO,,KALISIZO SOUTH T/C,RAKAI,,,,
SAPHINE DENTAL CARE CENTRE,NAKATO SAFINAH SEMUWEMBA,DR NAKATO SAFINAH SEMUWEMBA,,,,,KITOORO,KITOORO,WAKISO,WAKISO
SARAH MEDICAL CLINIC,ABIGABA SARAH,DR ABIRILEKU LAWRENCE,,,,,NANSANA,T.C KAZO CENTRAL,,WAKISO
SARAH PEOPLE'S CLINIC,SARAH SEMANDA,DR NKOYOOYO ABDULLAH,SALIKWA CELL,,TOWN COUNCIL,SIRONKO,,,,
SAREC MEDICARE CENTRE,"SAM ONONGE, NAMUGENYI ANN,BABIREKERE",DR ONONGE SAM,"2,KYAGGWE RD",NAKASERO,CENTRAL,KAMPALA,,,,
SAS CLINIC,KAISA GRACE,DR KAISA GRACE,KASESE RD,BAZAAR OPP. KOBIL,SOUTH DIVISION,KABAROLE,,,,
SAS CLINIC - LWEZA,SAVANNAH SUNRISE LIMITED,DR KAMOGA KIBUUKA GODFREY,"NAMUNGOONA, HOIMA ROAD",,RUBAGA,KAMPALA,,,,
SAS DENTAL CLINIC,KAISA GRACE,DR KAISA GRACE,"49, KIIRA ROAD, KAMWOKYA",KAMWOKYA I,CENTRAL,KAMPALA,,,,
SAS FOUNDATION T.A EARLY INTERVENTION CLINIC,SAS FOUNDATION,DR MUTANDA TONNY,"54,KATAZA MITI RD",BUGOLOBI,NAKAWA,KAMPALA,,,,
SAVANAH CLINIC,NAKAMYA EDITH,DR NYANZI ABDUL,SSABAGABO,,MAKINDYE,KAMPALA,,,,
SAVE AND HEAL MEDICAL CLINIC,BABIRYE RUTH KEZIAH,DR BABUA CHRISTOPHER,"76,SHOAL HOUSE,KAMPALA RD",,CENTRAL,KAMPALA,,,,
SAVE LIFE CLINIC,TUKAMUSHABA SHALLON KETTY,DR TIMBUHURIRA GODFREY,"54,KATAZAMITI ROAD",,NAKAWA,KAMPALA,,,,
SAVE LIFE GENERAL CLINIC,NAWAKONYI SUSAN,DR MUGERO CHARLES,,,,,SEGUKU,MAKINDYE,KYADONDO,WAKISO
SAVE LIFE MEDICAL CENTRE,KITABALIRA KENETH,DR BAKAMUTUMAHO BARNABAS,LUSANJA,,KITEZI,WAKISO,,,,
SAVIO MEDICAL CENTRE,KAFEERO SAVIO,DR ABWOLI JUBILEE JOHN,1ST LINK STREET,KASANA,BUWEKULA,MUBENDE,,,,
SBN FAMILY CLINIC,NSEREKO FREDRICK,DR BACWA KEPHER,,,,,KASOKOSO,,KIRA TC,WAKISO
SDI MUKONO,MUBIRU JOSEPH,DR MUBIRU JOSEPH,,,,,KITIKO,MAKINDYE SSABAGABO,,WAKISO
SEAN'S CLINIC-KUNYA,ATAI BETTY NGABIRANO,DR ATAI BETTY NGABIRANO,,,,,KABASANDA,KALAMBA,MPIGI,MPIGI
SEBBI MEDICAL CENTRE,SSEBULIME STEPHEN,DR SSEBULIME STEPHEN,BWEYOGERERE TOWN,,KIRA TOWN COUNCIL,WAKISO,,,,
SEETA FAMILY CLINIC,ATAI BETTY,DR ATAI BETTY,MUKONO,,MUKONO TOWN COUNCIL,MUKONO,,,,
SEETA MEDICAL CENTRE,BENON TURYAMUREEBA,,"455,MUTUNGO RD",,NAKAWA,KAMPALA,,,,
SEETA MEDICALS,SEETA MEDICALS LIMITED,DR OUNDO CHRISTOPHER,SEMANDA ROAD,NANSANA WEST II,WAKISO T/C,WAKISO,,,,
SEIRAH CLINIC,NSHEMWRIRWE SYLVIA,DR NSHEMERIRWE SYLVIA,,,,,GWAFU,KIRA,SEETA,MUKONO
SEMUTO TECHNO-MEDICAL SERVICES,MIGADDE OMAR LUBULWA,DR MATOVU JOH BOSCO,,,,,SEETA,GOMA,,MUKONO
SENAY CLINIC & LABORATORY,HABTEMARIAM KUSMU ZERESENAY,DR LULE ABUBAKER SWAIB,BUKERERE ROAD,,SEETA,MUKONO,,,,
SENDA MEDICAL CENTER,LI YA QING,DR LI YA QING,GABA TRADING CENTRE,,MAKINDYE,KAMPALA,,,,
SENGE MEDICAL CLINIC,MUSHABE KENNETH,DR BYAMUKAMA DANIEL,SEMUTO,,NAKASEKE TOWN COUNCIL,NAKASEKE,,,,
SENGE MEDICAL CLINIC,NDOMEIRWE ISABELLA NAMARA,DR TWINOMUJUNI CYPRIAN,BAKULI,,RUBAGA,KAMPALA,,,,
SENJINJA FOUNDATION MEDICAL CENTRE,SENJINJA DAVID,DR MUGERWA SHABAN,"465, GABA RD",,MAKINDYE,KAMPALA,,,,
SENTA MEDICARE,SENTA MEDICARE LIMITED,DR TAZZIBWA GERALD,SENGE,,WAKISO TOWN COUNCIL,WAKISO,,,,
SENYONJO HEALTH CENTRE,AKAMBYE FAITH BASED ORGANISATION,DHO,SENGE,,MENDE,WAKISO,,,,
SEO CARE CLINIC,SEKULIMA ROGERS,DR SEKULIMA ROGERS,,,,,BBIRA,BBIRA,,WAKISO
SERENITY CENTRE CLINIC,SERENITY CENTRE,DR NSHEMERIRWE SYLIVIA,"2348/9, NAMASUBA",,MAKINDYE,WAKISO,,,,
SERENITY MEDICAL CENTRE,SERENITY MEDICAL CENTRE,DR NSHEMERIRWE SYLVIA,,,,,KISOZI TOWN COUNCIL,KISOZI,,KAMULI
SERVING HIS CHILDREN,SERVING HIS CHILDREN(NGO),DR ADRABO FRANCO,"KYADONDO RD, NTINDA",BUYE II,NAKAWA,KAMPALA,,,,
SEVEN HILLS MEDICAL CLINIC,SEWAALI NELSON,DR MWESIGWA ROBERT MUHANGI,"39, YOKANA MUSOKE ROAD",,MAKINDYE,KAMPALA,,,,
SEVENOAKS HEALTH CENTRE,SEVENOAKS UGANDA LIMITED,DR MWESIGYE B. GERALD,KABULAMULIRO,,SSISA,WAKISO,,,,
SEVENTHDAY ADVENTIST HEALTH CENTRE II,ASIMWE JAMES,DHO KIBALE,"6A,WALUKUBA",,JINJA,JINJA,,,,
SEVENTHDAY ADVENTIST MEDICAL CENTRE,SEVENTHDAY ADVENTIST ASSOC. OF UGANDA,DR NAKIYIMBA FAITH,MENGO,,RUBAGA,KAMPALA,,,,
SGM PLUS MEDICAL SERVICES,NDIMWIBO JULIET BABIRYE,DR NDIMWIBO JULIET BABIRYE,KARUMA TRADING CENTRE,,MUTUNDA,KIRANDONGO,,,,
SHAH MEDICAL CENTRE,SHAH HASMITA SHANTILAL,DR SHAH HASMITA SHANTILAL,,,,,KAKUMIRO,NCHWANGA,,KIBALE
SHALOM CHILDREN'S CONSULTATION CLINIC,ODIIT AMOS,DR AMOS ODIIT,WEST BUGANDA STATION,,MITYANA TOWN COUNCIL,MITYANA,,,,
SHALOM DOCTORS CLINIC,MAT HEALTHCARE OUTREACH,DR NABUKEERA NICOLETTE,AGENDA 2000 NAMUGONGO RD,,KIRA,WAKISO,,,,
SHALOM FAMILY CLINIC,MAKUBUYA DUNCAN BRUCE,DR BYAMUKAMA AGABA VENANCIO,"46, KAMWOKYA",,CENTRAL,KAMPALA,,,,
SHALOM MEDICAL CENTRE,KATAMBALA K. PEREZ,DR BACWA KEPHER,"897, KIIRA ROAD, NTINDA",,NAKAWA,KAMPALA,,,,
SHALOM MEDICAL CENTRE,NANKYA OLIVIA,DR MUSABA MILTON WAMBOKA,"992, KITANTE NORTH RD","KIBBIRI,MULAGO",KAWEMPE,KAMPALA,,,,
SHALOM MEDICAL CLINIC,MUKOSE AGGREY,DR MUKOSE AGGREY,BOMBO RD,MUZANA ZONE,KAWEMPE,KAMPALA,,,,
SHALOM MEDICAL CLINIC,NAOME MUYIYI,BUKIRWA AGNES,,,,,BWEYA-BULONDE,SSISA,,WAKISO
SHAM HEALTH SERVICES,SUSAN WANDERA,DR KISAKYE DAVID,,,,,"NAMATABA,KIRINYA",BWEYOGERERE,KIRA,WAKISO
SHAN MEDICAL CENTRE,NAMUKWAYA HARRIET NYANZI,DR NSHIMIYIMANA ANDREW,NDEEBA,,RUBAGA,KAMPALA,,,,
SHARED BLESSINGS H/C,SHARED BLESSINGS,DR KIKWE BOB,,,,,BUSAMBAGA,KATABI,,WAKISO
SHEEMA CLINIC,AINE YONAH MUKAIKA,DR KAGURUSI PATRICK TUMUSIIME,,,,,KIREKA,KIIRA,,WAKISO
SHEEMA CLINIC,KAGURUSI PATRICK TUMUSIIME,DR KAGURUSI PATRICK TUMUSIIME,,,,,KIKOKIRO,KYADONDO,,WAKISO
SHEEMA CLINIC-NYAMUKANA,AINE YONA,DR KAGURUSI PATRICK,,,,,DORCUS,NALUBUGO,BUTANDIGA,SIRONKO
SHEEMA COMMUNITY HEALTH CENTRE,SHEEMA MUSLIM COMMUNITY,DHO,RUBINDI TRADING CENTRE,,RUBINDI,MBARARA,,,,
SHEIKINAH DENTAL SURGERY,MADHIRA DRADJOLE PHILIP,DR MADHIRA DRADJOLE PHILIP,,,,,KABWOHE TRADING CENTRE,,SHEEMA,BUSHENYI
SHEKINAH DENTAL SURGERY,PHILIP MADHIRA DRADJOLE,DR PHILIP MADHIRA DRADJOLE,,,,,NTUNGAMO,ITOJO TOWN COUNCIL,,NTUNGAMO
SHEPHERD'S CLINIC,AKUSA YUMA DARLINGTON,DR AKUSA YUMA DARLINGTON,ITENDERO,,KAGANGO,SHEEMA,,,,
SHIFA CLINIC,KOLO NAMUSISI MASTURA,DR SENTUMBWE SIMON,"9-11,ADUMI RD",,ADUMI HILL DIV,ARUA,,,,
SHIFA CLINIC,MASAI SIRAJI,DR MASAI SIRAJI,"9/11, ADUMI ROAD",BAZAR,MUNICIPALITY,ARUA,,,,
SHIFA KADINDIMO HEALTH CENTRE,KADINDIMO MOSLEM COMMUNITY,DR WANI SHABAN ABDALLAH,"3, TABAN LANE",,MUNICIPALITY,ARUA,,,,
SHIFA MEDICAL CENTRE,SHIFA MEDICAL CENTRE LIMITED,DR MUBIRU MUSA,KISAASI,KIKAYA,KAWEMPE,KAMPALA,,,,
